username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
skylervmiller;24/12/2015 15:36;0;0;@QueenCaitlin I completely agree. I was diagnosed with ADHD 2 months ago and have anxiety /depression and have a 4.0. It's just determination;;@QueenCaitlin;;6.80E+17;https://twitter.com/skylervmiller/status/679928594626297856
sleepingpixiee;14/06/2014 20:34;0;0;I was diagnosed at 10, what age were you diagnosed with anxiety ? I feel like I've had it for way too long #zoellaanxiety;;;#zoellaanxiety;4.78E+17;https://twitter.com/sleepingpixiee/status/477791155397337089
slflotra;17/05/2016 06:46;0;0;i was diagnosed with anxiety and adhd a long time ago;;;;7.32E+17;https://twitter.com/slflotra/status/732341394367520768
slfltoured;08/03/2016 14:15;0;1;my favorite song is voodoo doll by 5 seconds of summer. i have anxiety . i was diagnosed with depression a year ago.;;;;7.07E+17;https://twitter.com/slfltoured/status/707087206926655488
slowtownparker;04/03/2015 08:33;0;0;So I was diagnosed with anxiety as well as depression today so that's nice;;;;5.73E+17;https://twitter.com/slowtownparker/status/572917629385502720
slvttybieber;08/09/2016 19:04;0;0;I was diagnosed with anxiety when I was 3 and it has literally run my life. I can't help but think of where I could be without it.;;;;7.74E+17;https://twitter.com/slvttybieber/status/773839513567186944
SlytherIntheMRS;29/01/2015 12:03;1;2;#BellLetsTaIk because I was diagnosed with slight depression & anxiety last week. (I've had anxiety before, it's just gotten worse).;;;#bellletstaik;5.61E+17;https://twitter.com/SlytherIntheMRS/status/560649437778018305
smcphotos;19/04/2016 01:50;0;1;My name is Malcolm, I'm 18 years old and I was diagnosed with Generalized Anxiety Disorder. pic.twitter.com/q5l20lo6rr;;;;7.22E+17;https://twitter.com/smcphotos/status/722120147343843329
smiIeygrassi;11/10/2016 09:51;0;3;there i was officially diagnosed with severe general anxiety and depressive disorders, and put on anti-depressants.;;;;7.86E+17;https://twitter.com/smiIeygrassi/status/785658933323202561
smilehannelius;03/06/2014 08:06;0;0;i was diagnosed with depression about four months ago and i have a major anxiety disorder, I take meds for both but it doesn't seem to help.;;;;4.74E+17;https://twitter.com/smilehannelius/status/473616616568004608
SmileLikeBuddha;16/02/2015 07:19;0;0;11 years ago I was diagnosed with debilitating RA, Lymes disease, irregular heart beats, extreme anxiety and much... http:// fb.me/79iDIs9dy;;;;5.67E+17;https://twitter.com/SmileLikeBuddha/status/567101020657180672
SmileMattTerry;20/06/2016 02:59;0;0;I was diagnosed with anxiety a year ago this Wednesday. Feel like everyone has given up on me. They pretend it doesn't exist.;;;;7.45E+17;https://twitter.com/SmileMattTerry/status/744605658750783488
SmilesKillMe;24/11/2014 17:50;0;0;Confession 9: I have been diagnosed with depression since I was 11, anxiety since I was 14 and now being 16 I... http:// fb.me/6V8j8T1bY;;;;5.37E+17;https://twitter.com/SmilesKillMe/status/536819124887121920
smirkinirwin;02/06/2014 06:41;0;0;#50FactAboutMe 15. I was diagnosed with anxiety , panic disorder and depression;;;#50factaboutme;4.73E+17;https://twitter.com/smirkinirwin/status/473232815362813952
smitten_kitten_;27/01/2016 20:16;2;5;I was diagnosed with Generalized Anxiety Disorder 14 years ago and am on medication. It's still tough for me some days. #BellLetsTalk;;;#bellletstalk;6.92E+17;https://twitter.com/smitten_kitten_/status/692320264168824832
snapbackholland;22/08/2014 05:47;0;0;it really annoys me when people lie about having social anxiety bc i was diagnosed with it and it's not a joke;Bristol;;;5.03E+17;https://twitter.com/snapbackholland/status/502572689920630786
Snow_Miss_Snow;15/06/2016 15:40;0;2;@TornRen_BenSolo @seriouslyreyy its the anxiety in general. I was diagnosed with extremely severe anxiety;;@TornRen_BenSolo @seriouslyreyy;;7.43E+17;https://twitter.com/Snow_Miss_Snow/status/742984992138072064
snowflxke;11/08/2014 15:25;14;30;i grew up thinking i was just shy, paranoid and insecure. which is all true - but being diagnosed with anxiety has helped me get better;;;;4.99E+17;https://twitter.com/snowflxke/status/498731834545803264
snowingsivan;27/05/2016 12:01;0;0;@poignantlester like, I didn't know what anxiety meant until I was diagnosed with it u kno;;@poignantlester;;7.36E+17;https://twitter.com/snowingsivan/status/736044688247947264
So_MuchSteez;17/09/2015 13:32;1;1;Not True I Have Anxiety And Serve Depression I Was diagnosed With https:// twitter.com/almightybud5/s tatus/644383104749207552 ;;;;6.44E+17;https://twitter.com/So_MuchSteez/status/644383465199136769
socialanxietygo;09/07/2016 17:42;0;0;When I was diagnosed with generalised anxiety , I needed the people around me: A stigma (by definition) is a ... http:// bit.ly/29C9JcG;;;;7.52E+17;https://twitter.com/socialanxietygo/status/751713068111900676
socialanxietygo;18/05/2016 19:28;0;0;My relationship helped me recover from anxiety and depression: I was diagnosed with severe depression and anx... http:// bit.ly/1OHaiS0;;;;7.33E+17;https://twitter.com/socialanxietygo/status/732895575931117569
socialanxietygo;01/03/2016 21:01;0;1;Group support  team mental!: When I was first diagnosed with anxiety , I was hungry for informa... http:// bit.ly/21zmcmY #socialanxiety;;;#socialanxiety;7.05E+17;https://twitter.com/socialanxietygo/status/704652709182328833
sofaritsjaz;11/10/2015 11:40;0;0;@enlightluke well.. I was recently diagnosed with schizophrenia and anxiety . My anxiety is really bad but my schizophrenia is not as bad -;;@enlightluke;;6.53E+17;https://twitter.com/sofaritsjaz/status/653052517136273408
sofiashahid_;10/10/2016 23:15;1;0;#WorldMentalHealthDay I was diagnosed with Anxiety Disorders when I was 8 because I was bullied and it's still there but I'm tryna be better;;;#worldmentalhealthday;7.85E+17;https://twitter.com/sofiashahid_/status/785498976820666369
sofiehouses;11/10/2016 01:02;0;0;I was diagnosed with severe depression and anxiety in November 2015 #WorldMentalHealthDay;;;#worldmentalhealthday;7.86E+17;https://twitter.com/sofiehouses/status/785525824137023489
softkisshalsey1;09/09/2015 04:58;0;1;Do you have anxiety ?  Yes. I have very bad anxiety . I was actually diagnosed with acute psychosis because my anxie http:// l.ask.fm/igoto/45DKECN7 5V62DDAUPY6IQO7Q6CHSTJQTSHQ6ZCN4BXX3ZPN2ZEY5KMYNGBFMWQJXL6Z7YFICJNUDUXQVYYU5Y25CPT22BFDJUUBBZFKJA5YHAM7EA6RDOKHGTCZPBBTFT2VYKEQ2T7GGNGN2J2LAMXDC7HFHNLE4Z7FU32TWWKW2MYHSIUYFB5HK5NNIJ4H3TI43KFDU4EKQ==== ;;;;6.41E+17;https://twitter.com/softkisshalsey1/status/641354907321171968
Sol_DE123;18/12/2015 04:32;0;13;6~ I was diagnosed with depression, severe anxiety , bipolar and multiple personality disorder but I'm still an OG;;;;6.78E+17;https://twitter.com/Sol_DE123/status/677587313581420549
solarsister;25/11/2014 00:40;1;3;@ruthbrarian @anne_theriault I was diagnosed with depression and anxiety at 13 and subscribed drugs but therapy was never even mentioned.;;@ruthbrarian @anne_theriault;;5.37E+17;https://twitter.com/solarsister/status/536922332489859072
solidsnook;28/01/2016 03:56;1;1;i was diagnosed with generalized anxiety disorder and major depressive disorder #BellLetsTalk;;;#bellletstalk;6.92E+17;https://twitter.com/solidsnook/status/692435958566928386
SomeLadyParts;03/11/2016 01:28;0;0;I went through a pretty bad time last year. I was diagnosed with anxiety and its one of those URL instagram.com/p/BMUO9RSFkse/;;;;7.94E+17;https://twitter.com/SomeLadyParts/status/793867400085139457
someoneexample_;02/04/2016 08:50;0;0;I was diagnosed with ADD, and mild cases of anxiety .;;;;7.16E+17;https://twitter.com/someoneexample_/status/716065182691229696
SOmuchLOVIN;20/03/2015 15:15;0;0;@BlGMITCH trying to overcome for years. It does not help when i was diagnosed with anxiety and depression. This also is not meant for pity;;@BlGMITCH;;5.79E+17;https://twitter.com/SOmuchLOVIN/status/578817217447395328
SOOPGODDESS;09/04/2015 21:31;0;0;I was diagnosed with an anxiety disorder right after my mom died. I was put on Meds but I finally felt well around 20-21.;;;;5.86E+17;https://twitter.com/SOOPGODDESS/status/586159397010800640
SophieWarnes;28/10/2016 22:03;1;6;When I was diagnosed with depression & anxiety , i was told to exercise more, but couldn't envision getting out of bed most days. Helpful(!) https:// twitter.com/IsabelHardman/ status/791992612265791489 ;;;;7.92E+17;https://twitter.com/SophieWarnes/status/792003838798594048
soreclayton;05/12/2014 07:25;0;1;I was diagnosed with depression and anxiety I can't do anything about it;;;;5.41E+17;https://twitter.com/soreclayton/status/540648205713555457
sorryversace;25/03/2016 09:00;0;0;I haven't been happy in a year, I was diagnosed with anxiety & depression and the one thing I was looking forward to was taken away from me.;;;;7.13E+17;https://twitter.com/sorryversace/status/713168707770396672
sothatsdeja;25/08/2016 09:14;2;10;I've been diagnosed with anxiety and the Dr was acting like I was a crackhead begging for drugs. bruh I was about to square tf up with him;;;;7.69E+17;https://twitter.com/sothatsdeja/status/768617482248556544
Southern_Miss18;11/04/2016 04:03;0;1;@QuirkyBookw0rm awe same here, it's gotten worse, I was diagnosed with both social anxiety and social awkwardness which is a real thing;;@QuirkyBookw0rm;;7.19E+17;https://twitter.com/Southern_Miss18/status/719254491007160321
Southern_Miss18;24/11/2015 23:58;0;5;I was diagnosed with severe anxiety at 11 & when people claim it's anxiety when it's only a small thing to them it hits me, you have no idea;;;;6.69E+17;https://twitter.com/Southern_Miss18/status/669183428487704577
SouthernSass125;19/05/2015 09:08;0;2;@atvincent if you need someone to talk to, I'm here. I was diagnosed with sever anxiety and PTSD in October.;;@atvincent;;6.00E+17;https://twitter.com/SouthernSass125/status/600468034998808577
SouthernSiren;20/05/2016 07:56;0;1;@thenerddess Depression is a bitch to have. I was diagnosed with severe depression at 8. Then PTSD and anxiety at 20.;;@thenerddess;;7.33E+17;https://twitter.com/SouthernSiren/status/733446335693762560
SoyaFaerie;05/04/2014 02:32;0;0;(Oh yeah today I was officially diagnosed with moderate depression and anxiety an given a Fluoxetine prescription);;;;4.52E+17;https://twitter.com/SoyaFaerie/status/452151731728957440
sparklezpants;15/07/2015 13:33;0;0;@ezra_sitt meds saved me. I was diagnosed with social anxiety & panic disorder. After taking the meds for a few weeks, I'm normal.;;@ezra_sitt;;6.21E+17;https://twitter.com/sparklezpants/status/621190840988385281
speaknowmadi;08/10/2014 12:47;0;1;Wow a year ago I was diagnosed with aspergers and anxiety disorder;;;;5.20E+17;https://twitter.com/speaknowmadi/status/519710707525230592
spiceinvaders;29/09/2015 19:40;0;3;I was diagnosed with severe anxiety and moderate depression a couple of years ago. It's so hard but it can get better, I promise #PressPause;;;#presspause;6.49E+17;https://twitter.com/spiceinvaders/status/648824574667128832
spicleypool;10/10/2016 07:17;0;2;and that was when i was diagnosed with anxiety fun times w kili;;;;7.85E+17;https://twitter.com/spicleypool/status/785258029587496960
SpNcwtv;07/04/2016 03:16;0;0;I was diagnosed with severe anxiety about a month ago! Ever day is a struggle. http:// fb.me/4wVUgk8hS;;;;7.18E+17;https://twitter.com/SpNcwtv/status/717793019769044992
SpokaneIWW;21/03/2015 03:26;0;0;Anarchist_Dog : When I was getting diagnosed with social anxiety I really wondered if I ha http:// ift.tt/1HaAFaf ) pic.twitter.com/gB79kB7uHz;;;;5.79E+17;https://twitter.com/SpokaneIWW/status/579001077774884864
spookyxandria;22/04/2015 10:02;0;3;@sanctuxry LMFAO JOKES ON HER BC TWO DAYS LATER I WAS DIAGNOSED WITH THREE DIFFERENT DISORDERS ONE OF THEM BEING SEVERE ANXIETY;;@sanctuxry;;5.91E+17;https://twitter.com/spookyxandria/status/590697028281303040
squirrelburrito;12/08/2014 08:08;0;1;@blackredsoxfan I was diagnosed with depression and anxiety when I was 12. I've had ups and downs, and it never fully goes away. It's real.;;@blackredsoxfan;;4.99E+17;https://twitter.com/squirrelburrito/status/498984391876820994
squissshycharms;29/08/2014 21:00;0;0;Oh how I wish I could be young me again when I was never diagnosed with anxiety;;;;5.05E+17;https://twitter.com/squissshycharms/status/505339117748879360
Sreed1991;02/11/2016 20:16;1;12;A year ago today I was diagnosed with depression and severe anxiety . It's been a very long year of trying different meds, talking to -;;;;7.94E+17;https://twitter.com/Sreed1991/status/793788980345106432
SSBWumbo;05/01/2016 15:35;0;0;@Xyless I want them to be supportive, but when I was diagnosed with anxiety they didn't want me to get help for me, they wanted me to fix it;;@Xyless;;6.84E+17;https://twitter.com/SSBWumbo/status/684276962290958336
sschutz19;28/09/2015 11:09;0;0;I always knew there was something wrong with me. Today, I was diagnosed with anxiety ...not sure how to take this. This is all so new to me.;;;;6.48E+17;https://twitter.com/sschutz19/status/648333806567473157
SsNvppy;14/07/2015 00:42;0;3;There was one point in time that I was mad at the world, got diagnosed with depression and anxiety but really it's all in your head.;;;;6.21E+17;https://twitter.com/SsNvppy/status/620634388582240256
ssooopphhh;18/10/2015 14:49;0;1;I was diagnosed with bipolar disorder when I was 10 I was diagnosed with depression when I was 15 I was diagnosed with anxiety when I was 17;;;;6.56E+17;https://twitter.com/ssooopphhh/status/655636740854517760
stabIers;29/11/2015 05:34;0;1;i was diagnosed with depression and anxiety at 13 my family gives me shit for it constantly i lost every friend ever because of it all;;;;6.71E+17;https://twitter.com/stabIers/status/670717458773360644
StaceGots;12/07/2015 04:40;2;2;@BipolarUs 32 but was diagnosed with Anxiety when I was 28.;;@BipolarUs;;6.20E+17;https://twitter.com/StaceGots/status/619969422187433984
StaceysParlour;29/07/2016 02:54;0;0;@bintykins like so many of the websites etc I was guided to when diagnosed with anxiety /depression.;;@bintykins;;7.59E+17;https://twitter.com/StaceysParlour/status/758737445240184838
stadiumlouis;15/12/2014 10:02;0;0;Are you outgoing or shy?  shy af I was diagnosed with social anxiety in 8th grade and it's gotten a little bett... http:// ask.fm/a/bl7c0o2h;;;;5.44E+17;https://twitter.com/stadiumlouis/status/544311596009652225
stanyann;07/12/2015 13:41;0;0;ADHD? - falldeere: Okay, so heres the thing I was professionally diagnosed with Aspergers, an anxiety ... http:// tmblr.co/ZBmcRy1zTF4X-;;;;6.74E+17;https://twitter.com/stanyann/status/673738968085700610
starblaze3;08/07/2016 04:22;0;0;@richie_rich77 I know how anxiety and panic attacks feel as well as I to suffer from them. I was diagnosed with Major Depressive Deorder;Chilliwack, British Columbia;@richie_rich77;;7.51E+17;https://twitter.com/starblaze3/status/751149464211976192
stargazingmota;11/10/2016 10:52;0;4;diagnosed with severe depression and anxiety . I was on and off antidepressants and felt like no therapist really cared. this went on for so;;;;7.86E+17;https://twitter.com/stargazingmota/status/785674313445683201
